43104,"Williams Electronic Games, Inc.",1983,Robotron: 2084,Shooter,5200,Atari
43105,Digital Eclipse,2005,Robotron: 2084,Shooter,XBL,Midway Games
43106,Amaze Entertainment,2005,Robots,Action,GBA,Vivendi Games
43107,Eurocom Entertainment Software,2005,Robots,Action,PC,VU Games
43108,DreamBox Games,2010,Robox,Platform,WW,Unknown
43109,Coleco,1984,Roc'N Rope,Action,2600,Coleco
43110,Recoil Games,2011,Rochard,Action,PSN,Sony Online Entertainment
43111,Nintendo,2011,Rock & Roll Climber,Action,WW,Unknown
43112,Sony Online Entertainment,2005,Rock & Roll Jeopardy!,Misc,PC,Sony Online Entertainment
43113,Full Fat,2006,Rock 'Em Sock 'Em Robot,Fighting,GBA,DSI Games
43114,Full Fat,2006,Rock 'Em Sock 'Em Robots,Fighting,GBA,DSI Games
43115,Namco,1990,Rock 'n Ball,Misc,NES,Vap
43116,Imagic,1983,Rock 'N Roll Escape,Action,2600,Imagic
43117,Unknown,2014,Rock 'n Roll Knowitall,Misc,And,Unknown
43118,Stinky Badger Games,2011,Rock 'n' Mole Extreme,Misc,XBL,Microsoft
43119,Backbone Entertainment / Harmonix Music Systems,2010,Rock Band Unplugged,Misc,PSN,MTV Games
43120,Harmonix Music Systems,2010,Rock Band: Pearl Jam,Misc,X360,Unknown
43121,Harmonix Music Systems,2010,Rock Band: Pearl Jam,Misc,PS3,Unknown
43122,Harmonix Music Systems,2010,Rock Band: Pearl Jam,Misc,Wii,Unknown
43123,Vitei Inc.,2009,Rock N' Roll Climber,Sports,WW,Nintendo
43124,Silicon & Synapse,1994,Rock N' Roll Racing,Racing,GEN,Interplay
43125,ACE Team,2011,Rock of Ages,Strategy,XBL,Atlus
43126,ACE Team,2011,Rock of Ages,Strategy,PSN,Atlus
43127,ACE Team,2017,Rock of Ages II: Bigger and Boulder,Action,XOne,Atlus
43128,ACE Team,2017,Rock of Ages II: Bigger and Boulder,Action,PS4,Atlus
43129,ACE Team,2017,Rock of Ages II: Bigger and Boulder,Action,PC,Atlus
43130,Epicenter Studios,2017,Rock of the Dead,Shooter,Wii,Unknown
43131,Big Club,1989,Rock On,Shooter,PCE,Unknown
43132,Sega,1992,Rock Paintings / Hot Hits,Misc,SCD,Sega
43133,ChefTeslaCoil,2009,Rock Paper Scissors Xtreme!,Misc,XBL,Microsoft
43134,GameMill,2007,Rock Tour Tycoon,Strategy,PC,GameMill
43135,Suzak,2009,Rock-n-Roll Domo,Misc,DSiW,Nintendo
43136,21-6 Productions,2008,Rocket Bowl,Sports,XBL,D3 Publisher
43137,Unknown,2014,Rocket Crisis,Shooter,And,Unknown
43138,Claymerikorp,2009,Rocket Fart,Action,XBL,Microsoft
43139,Climax Studios,2010,Rocket Knight,Platform,PSN,Konami
43140,Climax Studios,2010,Rocket Knight,Platform,PC,Konami
43141,Climax Studios,2010,Rocket Knight,Platform,XBL,Konami
43142,Konami,1993,Rocket Knight Adventures,Platform,GEN,Konami
43143,PopCap Games,2006,Rocket Mania! Deluxe,Puzzle,PC,PopCap Games
43144,Sapient Corporation,2001,Rocket Power: Extreme Arcade Games,Misc,PC,THQ
43145,Tiertex Design Studios,2001,Rocket Power: Gettin' Air,Sports,GB,THQ
43146,Seika Corporation,1990,Rocket Ranger,Action,NES,Kemco
43147,Cinemaware,1988,Rocket Ranger,Action,PC,Cinemaware
43148,CodeGlue,2009,Rocket Riot,Action,XBL,THQ
43149,Unknown,2020,Rocketbirds 2: Evolution,Misc,PS4,Unknown
43150,Ratloop Asia Pte Ltd,2011,Rocketbirds: Hardboiled Chicken,Action,PSN,Unknown
43151,Large Animal,2008,RocketBowl,Sports,XBL,D3 Publisher
43152,Large Animal,2004,RocketBowl,Sports,PC,Encore
43153,A.C.R.O.N.Y.M. Games Inc.,2008,Rocketmen: Axis of Evil,Shooter,PSN,Capcom
43154,A.C.R.O.N.Y.M. Games Inc.,2008,Rocketmen: Axis of Evil,Shooter,XBL,Capcom
43155,A.C.R.O.N.Y.M. Games,2008,Rocketmen: It Came from Uranus,Shooter,PSN,Capcom
43156,A.C.R.O.N.Y.M. Games,2008,Rocketmen: It Came from Uranus,Shooter,XBL,Capcom
43157,Atlus Co.,1991,Rockin' Kats,Platform,NES,Atlus
43158,Capcom,1999,RockMan,Platform,PS,Capcom
43159,Capcom,1998,RockMan & Forte,Platform,SNES,Capcom
43160,Bandai,1999,RockMan & Forte: Mirai Kara no Chousen Sha,Platform,WS,Bandai
43161,Capcom,1999,RockMan 2: Dr. Wily no Nazo,Platform,PS,Capcom
43162,Capcom,1999,RockMan 3: Dr. Wily no Saigo!?,Platform,PS,Capcom
43163,Capcom,1999,RockMan 4: Aratanaru Yabou!!,Platform,PS,Capcom
43164,Capcom,2011,RockMan 4: Aratanaru Yabou!!,Platform,PSN,Capcom
43165,Capcom,1999,RockMan 5: Blues no Wana!?,Platform,PS,Capcom
43166,Capcom,1999,RockMan 6: Shijou Saidai no Tatakai!!,Platform,PS,Capcom
43167,Capcom,2005,RockMan DASH2: Episode 2 Ooinaru Isan,Role-Playing,PSP,Capcom
43168,Capcom,2005,RockMan DASH: Hagane no Boukenshin,Role-Playing,PSP,Unknown
43169,Inti Creates,2003,RockMan EXE N1 Battle Tournament,Role-Playing,WS,Capcom
43170,Capcom,2003,RockMan EXE WS,Platform,WS,Bandai
43171,Capcom,2004,RockMan Power Battle Fighters,Action,PS2,Capcom
43172,Dream Come True,2001,RockMan Strategy,Strategy,PC,Capcom
43173,Capcom,2001,Rockman World (3DS VC),Action,3DS,Unknown
43174,Capcom,2003,RockMan X7,Platform,PC,Capcom
43175,Viacom New Media,1994,Rocko's Modern Life: Spunky's Dangerous Day,Platform,SNES,Viacom
43176,Unknown,2003,Rocko's Quest,Misc,PC,Strategy First
43177,Creat Studios,2011,Rocks N' Rockets,Shooter,DSiW,TikGames
43178,Creat Studios,2010,Rocks N' Rockets,Shooter,PSN,TikGames
43179,RetroZombie,2011,Rocks. In. Spaaace!,Racing,XBL,Microsoft
43180,Ubisoft San Francisco,2013,Rocksmith 2014,Music,OSX,Ubisoft
43181,Ubisoft,2016,Rocksmith 2014 Edition Remastered,Music,PC,Ubisoft
43182,Rockstar San Diego,2009,Rockstar Games presents Table Tennis,Sports,XBL,Rockstar Games
43183,Sega,1987,Rocky,Fighting,MS,Sega
43184,Virtucraft,2002,Rocky,Fighting,GBA,Ubisoft
43185,Zen Studios,2008,Rocky and Bullwinkle,Misc,XBL,Microsoft
43186,Irem Software Engineering,1993,Rocky Rodent,Platform,SNES,Irem Software Engineering
43187,PROPE,2015,Rodea the Sky Soldier,Action-Adventure,Wii,NIS America
43188,Eurocom Entertainment Software,1993,RodLand,Platform,GB,Jaleco
43189,Sales Curve Interactive,1993,RodLand,Platform,NES,Jaleco
43190,Sculptured Software,1992,Roger Clemens' MVP Baseball,Sports,GB,LJN
43191,Sculptured Software,1991,Roger Clemens' MVP Baseball,Sports,NES,LJN
43192,Sculptured Software,1992,Roger Clemens' MVP Baseball,Sports,SNES,LJN
43193,Sculptured Software,1992,Roger Clemens' MVP Baseball,Sports,GEN,Flying Edge
43194,Timothy Stoehr,1992,Rogue Clone,Role-Playing,PC,Unknown
43195,Unknown,2013,Rogue Legacy,Misc,Linux,Cellar Door Games
43196,Unknown,2013,Rogue Legacy,Misc,OSX,Cellar Door Games
43197,Cellar Door Games,2014,Rogue Legacy,Action,PS3,Cellar Door Games
43198,Cellar Door Games,2014,Rogue Legacy,Action,PS4,Cellar Door Games
43199,Cellar Door Games,2014,Rogue Legacy,Action,PSV,Cellar Door Games
43200,Cellar Door Games,2015,Rogue Legacy,Action,XOne,Cellar Door Games
43201,Unknown,2014,Rogue Shooter: The FPS Roguelike,Misc,PC,Unknown
43202,Kaos nyrb,2009,Roid Riot,Shooter,XBL,Microsoft
43203,TOSE Software,1993,Rokudenashi Blues,Adventure,NES,Bandai
43204,TOSE Software,1994,Rokudenashi Blues,Fighting,SNES,Unknown
43205,NMK,1991,Rolan's Curse,Role-Playing,GB,Sammy Corporation
43206,NMK,1992,Rolan's Curse 2,Role-Playing,GB,Sammy Corporation
43207,Namco,2005,Roland Garros 2005 powered by Smash Court Tennis,Sports,PS2,Sony Computer Entertainment
43208,Visual Impact,2000,Roland Garros French Open,Sports,GB,Cryo Interactive
43209,Carapace,2002,Roland Garros French Open 2002,Sports,GBA,Wanadoo
43210,Carapace,2002,Roland Garros French Open 2002,Sports,PS2,Wanadoo
43211,Carapace,2003,Roland Garros French Open 2003,Sports,PS2,Wanadoo
43212,Attention To Detail,1999,Rollcage,Racing,PC,Psygnosis
43213,Agetec Inc.,2011,Roller Angels,Platform,DSiW,Agetec
43214,Starfish SD,2010,Roller Angels: Pasha to Daisakusen,Action,DS,Starfish
43215,Phoenix Games,2007,Roller Coaster Funfare,Strategy,PS2,Phoenix Games
43216,HAL Laboratory,1990,Rollerball,Misc,NES,HAL Laboratory
43217,Pantera,2000,RollerCoaster 3D,Strategy,PC,Pantera
43218,ValuSoft,2000,RollerCoaster Factory,Strategy,PC,ValuSoft
43219,Fusion Digital,2003,RollerCoaster Factory 2,Strategy,PC,ValuSoft
43220,Unknown,2003,RollerCoaster Tycoon 2 Combo Pack,Strategy,PC,Atari
43221,Frontier Developments,2003,RollerCoaster Tycoon 2: Time Twister,Strategy,PC,Atari
43222,Frontier Developments,2003,RollerCoaster Tycoon 2: Wacky Worlds,Strategy,PC,Atari
43223,Frontier Developments,2005,RollerCoaster Tycoon 3: Gold,Strategy,PC,Atari
43224,Frontier Developments Inc.,2005,RollerCoaster Tycoon 3: Soaked!,Strategy,PC,Atari
43225,Frontier Developments Inc.,2005,RollerCoaster Tycoon 3: Wild!,Strategy,PC,Atari
43226,Unknown,2003,RollerCoaster Tycoon Deluxe,Strategy,PC,Atari
43227,Chris Sawyer,1999,RollerCoaster Tycoon: Corkscrew Follies Expansion,Strategy,PC,Microprose
43228,Chris Sawyer,2000,RollerCoaster Tycoon: Loopy Landscapes,Strategy,PC,Atari
43229,Bimboosoft,2004,Rollercoaster World,Strategy,PS2,Midas Interactive Entertainment
43230,Konami,1990,Rollergames,Sports,NES,Ultra Games
43231,Phantom Compass,2015,Rollers of the Realm,Role-Playing,PS4,Atlus
43232,Phantom Compass,2015,Rollers of the Realm,Role-Playing,PSV,Atlus
43233,Phantom Compass,2015,Rollers of the Realm,Role-Playing,PC,Atlus
43234,Bloober Team,2015,Rolling Bloobs,Puzzle,WW,Unknown
43235,Namco,1989,Rolling Thunder,Shooter,NES,Tengen
43236,Namco,2009,Rolling Thunder (Arcade),Shooter,VC,Namco Bandai
43237,Namco,1991,Rolling Thunder 2,Shooter,GEN,Namco
43238,Namco,2007,Rolling Thunder 2,Shooter,VC,Namco Bandai
43239,Namco,2009,Rolling Thunder 2 (Arcade),Shooter,VC,Namco Bandai
43240,Namco,1993,Rolling Thunder 3,Action,GEN,Namco
43241,Vectordean,1992,Rolo to the Rescue,Platform,GEN,Electronic Arts
43242,Big Fish Games,2009,Romance of Rome,Puzzle,PC,Big Fish Games
43243,Koei,1990,Romance of the Three Kingdoms,Strategy,NES,KOEI
43244,Koei,1991,Romance of the Three Kingdoms II,Strategy,NES,KOEI
43245,Koei,1991,Romance of the Three Kingdoms II,Strategy,GEN,KOEI
43246,Koei,1990,Romance of the Three Kingdoms II,Strategy,PC,KOEI
43247,Koei / Inis,1995,Romance of the Three Kingdoms IV: Wall of Fire,Strategy,SAT,KOEI
43248,Koei / Inis,2007,Romance of the Three Kingdoms IV: Wall of Fire,Strategy,VC,KOEI
43249,Koei / Inis,1996,Romance of the Three Kingdoms IV: Wall of Fire,Strategy,PC,KOEI
43250,Koei/Inis,2011,Romance of the Three Kingdoms IV: Wall of Fire,Strategy,PSN,Sony Computer Entertainment
43251,Koei,2011,Romance of the Three Kingdoms V,Strategy,PS,Unknown
43252,Koei,2008,Romance of the Three Kingdoms XI,Strategy,PC,KOEI
43253,Koei Tecmo Games,2016,Romance of the Three Kingdoms XIII,Strategy,PS4,Tecmo Koei
43254,Tecmo Koei Holdings,2016,Romance of the Three Kingdoms XIII,Strategy,PS3,Unknown
43255,Koei Tecmo Games,2016,Romance of the Three Kingdoms XIII,Strategy,PC,Tecmo Koei
43256,Kadokawa Games,2002,Romance wa Ken no Kagayaki II,Strategy,PS,Kadokawa Shoten
43257,SquareSoft,2001,Romancing SaGa,Role-Playing,WS,Square
43258,Square,2009,Romancing SaGa,Role-Playing,VC,Square Enix
43259,SquareSoft,2010,Romancing SaGa 2,Role-Playing,VC,Square Enix
43260,SquareSoft,2010,Romancing SaGa 3,Role-Playing,VC,Square Enix
43261,Montparnasse Multimedia,2000,Rome: Caesar's Will,Adventure,PC,Montparnasse Multimedia
43262,The Creative Assembly,2006,Rome: Total War Alexander,Strategy,PC,Sega
43263,The Creative Assembly,2005,Rome: Total War Barbarian Invasion,Strategy,PC,Sega
43264,Unknown,2014,Romeo & Juliet,Misc,PSP,Quinrose
43265,Namco,2009,Rompers,Puzzle,VC,Namco Bandai
43266,Sega,1994,Ronald McDonald in Magical World,Platform,GG,Sega
43267,Bit Managers,2001,Ronaldo V-Soccer,Sports,GB,GT Interactive
43268,Multimedia Intelligence Transfer,1997,Ronde,Role-Playing,SAT,Atlus
43269,SpiderMonk Entertainment,2008,Roogoo,Puzzle,XBL,SouthPeak Interactive
43270,Unknown,2013,Room Escape - Attic,Misc,And,Mobest Media
43271,Unknown,2012,Room Escape - Doors,Misc,And,Mobest Media
43272,Unknown,2013,Room Escape - Floors,Misc,And,Mobest Media
43273,Unknown,2012,Room Escape - Prison,Misc,And,Mobest Media
43274,Unknown,2013,Room Escape 100,Misc,And,Mobest Media
43275,"CommaVid, Inc.",1982,Room of Doom,Action,2600,"CommaVid, Inc."
43276,Blade Interactive,2004,Room Zoom: Race for Impact,Racing,PC,Jaleco
43277,Blade Interactive,2005,Room Zoom: Race for Impact,Racing,GC,Jaleco
43278,Sega,2000,Roommania #203,Strategy,DC,Sega
43279,fupac,2002,Roommate Asami: Okusama wa Joshikousei Director's Edition,Adventure,DC,Datam Polystar
43280,fupac,2000,Roommate Novel: Sato Yuka,Adventure,DC,Datam Polystar
43281,Datam Polystar,1997,Roommate: Ryouko in Summer Vacation,Simulation,SAT,Datam Polystar
43282,Makura,2007,Root After and Another,Adventure,PC,Unknown
43283,Digital Eclipse,2007,Root Beer Tapper,Action,XBL,Midway Games
43284,Unknown,2012,Rope Rescue,Misc,And,Chillingo
43285,Z-Software,2014,Ropeway Simulator 2014,Simulation,PC,astragon Software GmbH
43286,Nippon Ichi Software,2016,Rose and the Old Castle of Twilight,Platform,PSV,Nippon Ichi Software
43287,Poashara,2005,Roshutsu no Megami-Sama: Ootsuka Ayaka-hen,Adventure,PC,Unknown
43288,Dancing Dots,2011,Rotastic,Puzzle,XBL,Focus Home Interactive
43289,Dancing Dots,1970,Rotastic,Puzzle,PC,Unknown
43290,Dancing Dots,1970,Rotastic,Puzzle,PS3,Unknown
43291,Zone 2 Media,1970,Rotlicht Tycoon 2,Strategy,PC,Unknown
43292,Unknown,2014,ROTO,Misc,And,Lucid Games
43293,AlexioXNA,2009,Rotorize,Puzzle,XBL,Microsoft
43294,Raccoon456,2009,RotorMania,Puzzle,XBL,Microsoft
43295,Data East,1992,Roundball: 2-on-2 Challenge,Sports,NES,Mindscape
43296,GameShastra,2010,Route 66,Adventure,PSN,Gamehastra
43297,SunSoft,1985,Route-16 Turbo,Racing,NES,Sunsoft
43298,Leaf,2003,Routes,Adventure,PC,Leaf
43299,Unknown,2007,Routes,Misc,PSP,Aqua Plus
43300,Unknown,2007,Routes,Misc,PS2,Aqua Plus
43301,Unknown,2014,Rover Rescue,Misc,PC,Kiss
43302,Mobage,2014,Royal Defenders,Action,And,Mobage
43303,Natsume,1996,Royal Pro Wrestling,Fighting,3DO,Natsume
43304,Katauri Interactive,2014,Royal Quest,Role-Playing,PC,Unknown
43305,Unknown,2014,Royal Revolt 2,Misc,And,flaregames
43306,Sega,1995,Royal Stone: Hirakareshi Toki no Tobira,Strategy,GG,Sega
43307,Unknown,2013,Royal Story,Misc,BRW,Fun
43308,Unknown,2014,Rozen Maiden: Wechseln Sie Welt ab,Misc,PSV,5pb
43309,Unknown,2014,Rozen Maiden: Wechseln Sie Welt ab,Misc,PS3,5pb
43310,Remyremrem,2008,RPaints,Misc,XBL,Microsoft
43311,Unknown,2013,RPG Chronus Arc,Misc,And,Kemco
43312,Intense,2010,RPG Dasshutsu Game,Role-Playing,DSiW,Hudson Soft
43313,"Kotobuki Solution Co., Ltd.",2014,RPG Illusion of L'Phalcia,Role-Playing,And,Kemco
43314,Unknown,2014,RPG Journey to Kreisia,Misc,And,Kemco
43315,Enterbrain,2008,RPG Maker VX,Role-Playing,PC,Enterbrain
43316,Enterbrain,2005,RPG Maker XP,Role-Playing,PC,Enterbrain
43317,Unknown,2013,RPG Silver Nornir,Misc,PSP,"Kotobuki Solution Co., Ltd."
43318,"Kotobuki Solution Co., Ltd.",2014,RPG Soul Historica,Action,And,"Kotobuki Solution Co., Ltd."
43319,Unknown,2014,RPG Soul of Deva,Misc,And,Kemco
43320,Kuusou Kagaku,2000,RPG Tsukuru 2000,Role-Playing,PC,ASCII Entertainment
43321,Kuusou Kagaku,2003,RPG Tsukuru 2003,Role-Playing,PC,ASCII Entertainment
43322,Agenda,2000,RPG Tsukuru 4,Role-Playing,PS,Enterbrain
43323,Kuusou Kagaku,1997,RPG Tsukuru 95,Role-Playing,PC,ASCII Entertainment
43324,Enterbrain,2003,RPG Tsukuru Advance,Role-Playing,GBA,Enterbrain
43325,Kuusou Kagaku,2000,RPG Tsukuru GB,Role-Playing,GB,ASCII Entertainment
43326,Kuusou Kagaku,1995,RPG Tsukuru: Super Dante,Role-Playing,SNES,ASCII Entertainment
43327,Babylon Software,2004,RPM Tuning,Racing,PS2,Wanadoo
43328,Babylon Software,2005,RPM Tuning,Racing,PC,Wanadoo
43329,49Games,2006,RTL Biathlon 2007,Sports,PS2,RTL
43330,49Games,2006,RTL Biathlon 2007,Sports,PC,RTL
43331,49Games,2007,RTL Biathlon 2008,Sports,PC,RTL
43332,49Games,2008,RTL Biathlon 2009,Sports,PC,RTL
43333,Pandora Box,2000,Rubbish Blazon,Role-Playing,PS,Pandora Box
43334,Pandora Box,2009,Rubbish Blazon,Role-Playing,PSN,Pandora Box
43335,Unknown,2014,Rube Works: The Official Rube Goldberg Invention Game,Misc,And,Unity Games
43336,Atari,1983,Rubik's Cube,Puzzle,2600,Atari
43337,Two Tribes,2009,Rubik's Puzzle Galaxy: RUSH,Puzzle,WW,Game Factory
43338,Unknown,2014,RubPix,Misc,And,Bulkypix
43339,SquareSoft,2011,Rudra no Hihou,Role-Playing,VC,Square Enix
43340,HB Studios Multimedia,2006,Rugby 06,Sports,PC,EA Sports
43341,HB Studios Multimedia,2003,Rugby 2004,Sports,PC,EA Sports
43342,Sidhe Entertainment,2003,Rugby Challenge,Sports,PSV,Unknown
43343,Unknown,2013,Rugby Challenge 2: The Lions Tour Edition,Action,PC,Tru Blu Entertainment
43344,Unknown,2013,Rugby Challenge 2: The Lions Tour Edition,Action,PS3,Tru Blu Entertainment
43345,Unknown,2013,Rugby Challenge 2: The Lions Tour Edition,Action,X360,Tru Blu Entertainment
43346,Sidhe Interactive,2008,Rugby League 2: World Cup Edition,Sports,PS2,HES Interactive
43347,Wicked Witch Software,2010,Rugby League Challenge,Sports,PSN,Home Entertainment Suppliers
43348,Unknown,2012,Rugby League Live 2,Action,PS3,Tru Blu Entertainment
43349,Unknown,2012,Rugby League Live 2,Action,X360,Tru Blu Entertainment
43350,Big Ant Studios,2015,Rugby League Live 3,Sports,PC,Tru Blu Entertainment
43351,Big Ant Studios,2017,Rugby League Live 4,Sports,PC,Tru Blu Entertainment
43352,HB Studios Multimedia,2011,Rugby World Cup 2011,Sports,XBL,505 Games
43353,HB Studios Multimedia,2011,Rugby World Cup 2011,Sports,PSN,505 Games
43354,EA,1994,Rugby World Cup 95,Sports,GEN,EA Sports
43355,Broderbund,1997,Rugrats Adventure Game,Adventure,PC,Broderbund
43356,Magellan Interactive,2003,Rugrats Go Wild,Platform,GBA,THQ
43357,Software Creations,2000,Rugrats in Paris: The Movie,Action,GB,THQ
43358,Mattel Interactive,2000,Rugrats in Paris: The Movie,Misc,PC,THQ
43359,Mattel Interactive,1999,Rugrats Mystery Adventures,Misc,PC,Mattel Interactive
43360,Software Creations,1999,Rugrats: Time Travelers,Platform,GB,THQ
43361,Tiertex Design Studios,2000,Rugrats: Totally Angelica,Adventure,GB,THQ
43362,KnowWonder,2000,Rugrats: Totally Angelica - Boredom Buster,Adventure,PC,THQ
43363,Unknown,2013,Rui wa Tomo o Yobu,Misc,PSV,5pb
43364,Unknown,2013,Rui wa Tomo o Yobu,Misc,PS3,5pb
43365,Unknown,2008,Rui wa Tomo o Yobu,Misc,PC,Akatsuki Works
43366,SCE San Diego Studio,2008,Ruin,Role-Playing,PSV,Unknown
43367,SCE San Diego Studio,2008,Ruin,Role-Playing,PS3,Unknown
43368,High Voltage Software,1995,Ruiner Pinball,Misc,AJ,Atari
43369,Cardboard Computer,1995,Ruins,Simulation,PC,Unknown
43370,Cardboard Computer,1995,Ruins,Simulation,MS,Unknown
43371,Eversim,2014,Rulers of Nation,Strategy,PC,Eversim
43372,Omnitrend Software,1993,Rules of Engagement 2,Strategy,PC,Impressions Games
43373,Justin Le Clair,2009,Rumble Massage,Misc,XBL,Microsoft
43374,Aztecgames,2011,RumbleVoice,Misc,XBL,Microsoft
43375,Engine Software,2010,Rummikub,Misc,DSiW,Games Factory Online
43376,Unknown,2014,Run and Fire,Misc,PC,Nikita
43377,L0llygagg3r,2009,Run Away,Platform,XBL,Microsoft
43378,Strategy First,2014,Run For Rum,Strategy,PC,Strategy First
43379,Strategy First,2013,Run For Rum,Strategy,And,Strategy First
43380,StormBasic Games,2011,Run Ghost Run,Shooter,PSN,StormBASIC
43381,Horisoft,1993,Run Saber,Platform,SNES,Atlus
43382,Sony Computer Entertainment,2015,Run Sackboy! Run!,Platform,PSV,Sony Computer Entertainment
43383,Sony Computer Entertainment,2015,Run Sackboy! Run!,Platform,And,Sony Computer Entertainment
43384,Sony Computer Entertainment,2014,Run Sackboy! Run!,Platform,iOS,Sony Computer Entertainment
43385,Molleindustria,2010,"Run, Jesus Run!",Action,PC,Unknown
43386,Digital Dream Studios,2001,Run-Dim as Black Soul,Role-Playing,DC,Idea Factory
43387,Digital Dream Studios,2002,Run-Dim: Return of Earth,Role-Playing,WS,Unknown
43388,Climax Entertainment,2012,Runabout 3D,Racing,3DS,Rocket Company
43389,Pendulo Studios,2007,Runaway: The Dream of the Turtle,Adventure,PC,CDV Software Entertainment
43390,Pendulo Studios,2007,Runaway: The Dream of the Turtle,Adventure,PC,CDV Software Entertainment
43391,13AM Games,2016,Runbow,Platform,WiiU,Nighthawk Interactive
43392,Human Head Studios,2000,Rune,Adventure,PC,Gathering of Developers
43393,Hudson,2000,Rune Caster,Strategy,DC,Vision Games
43394,Hudson,2000,Rune Jade,Role-Playing,DC,Hudson Soft
43395,Human Head Studios,2001,Rune: Halls of Valhalla,Action,PC,Gathering of Developers
43396,Unknown,2016,Runemaster,Misc,PC,Paradox Interactive
